City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
0,Bourail,-21.5667,165.4833,75.13,81,89,5.35,NC,2021-04-21 05:35:21,overcast clouds
1,Mataura,-46.1927,168.8643,48.0,95,93,8.99,NZ,2021-04-21 05:35:22,overcast clouds
2,Albany,42.6001,-73.9662,43.0,71,96,4.99,US,2021-04-21 05:35:22,overcast clouds
3,Bafut,6.0833,10.1,67.19,79,100,2.68,CM,2021-04-21 05:35:23,overcast clouds
4,Upernavik,72.7868,-56.1549,4.89,86,99,7.65,GL,2021-04-21 05:35:23,overcast clouds
5,Hithadhoo,-0.6,73.0833,82.67,64,5,3.89,MV,2021-04-21 05:35:24,clear sky
6,Ushuaia,-54.8,-68.3,44.6,61,20,5.75,AR,2021-04-21 05:31:59,few clouds
7,Leningradskiy,69.3833,178.4167,32.22,72,48,7.29,RU,2021-04-21 05:35:25,scattered clouds
8,Avera,33.194,-82.5271,57.2,56,1,4.61,US,2021-04-21 05:35:25,clear sky
9,Victoria,22.2855,114.1577,82.4,54,20,9.22,HK,2021-04-21 05:33:37,few clouds
10,Isiro,2.7739,27.616,66.94,99,100,4.09,CD,2021-04-21 05:35:26,overcast clouds
11,Rikitea,-23.1203,-134.9692,76.77,75,30,4.32,PF,2021-04-21 05:35:26,light rain
12,Port Elizabeth,-33.918,25.5701,59.0,94,89,2.3,ZA,2021-04-21 05:35:27,light rain
13,Fortuna,40.5982,-124.1573,50.0,100,90,5.75,US,2021-04-21 05:35:28,overcast clouds
14,Caravelas,-17.7125,-39.2481,72.52,90,93,2.44,BR,2021-04-21 05:35:28,overcast clouds
15,Mayor Pablo Lagerenza,-19.9309,-60.7718,74.44,73,56,4.97,PY,2021-04-21 05:35:29,broken clouds
16,Bethel,41.3712,-73.414,53.01,76,1,4.59,US,2021-04-21 05:35:29,clear sky
17,Punta Arenas,-53.15,-70.9167,35.6,75,0,9.22,CL,2021-04-21 05:35:30,clear sky
18,Tolyatti,53.5303,49.3461,42.8,31,0,26.84,RU,2021-04-21 05:35:30,light rain
19,Mikuni,36.2171,136.1519,60.8,51,20,9.22,JP,2021-04-21 05:35:31,few clouds
20,Iqaluit,63.7506,-68.5145,23.0,80,90,31.07,CA,2021-04-21 05:35:31,light snow
21,Kapaa,22.0752,-159.319,73.4,88,1,5.75,US,2021-04-21 05:35:32,clear sky
22,Kihei,20.785,-156.4656,77.0,78,20,3.44,US,2021-04-21 05:35:32,light rain
23,Havre-Saint-Pierre,50.2334,-63.5986,33.8,100,90,8.05,CA,2021-04-21 05:35:33,snow
24,Busselton,-33.65,115.3333,71.01,62,0,3.0,AU,2021-04-21 05:35:33,clear sky
25,Westport,41.1415,-73.3579,55.4,62,1,9.22,US,2021-04-21 05:31:22,clear sky
26,Meulaboh,4.1363,96.1285,85.28,67,66,6.93,ID,2021-04-21 05:35:34,broken clouds
27,Cherskiy,68.75,161.3,36.25,76,44,24.0,RU,2021-04-21 05:35:35,scattered clouds
28,Nuevo Progreso,23.1667,-97.95,69.01,90,80,1.99,MX,2021-04-21 05:35:35,broken clouds
29,Bredasdorp,-34.5322,20.0403,57.2,94,100,2.3,ZA,2021-04-21 05:35:36,overcast clouds
30,Coahuayana,18.7333,-103.6833,67.23,71,32,4.05,MX,2021-04-21 05:35:36,scattered clouds
31,Lebu,-37.6167,-73.65,54.37,94,96,5.91,CL,2021-04-21 05:35:37,overcast clouds
32,Borovoy,55.4333,86.0833,30.2,43,40,11.18,RU,2021-04-21 05:35:37,scattered clouds
33,Lagoa,39.05,-27.9833,61.32,88,100,17.76,PT,2021-04-21 05:35:38,overcast clouds
34,Magna,40.7091,-112.1016,50.0,49,1,6.91,US,2021-04-21 05:35:38,clear sky
35,Vaini,-21.2,-175.2,80.6,83,75,4.61,TO,2021-04-21 05:35:39,broken clouds
36,Klaksvik,62.2266,-6.589,33.8,86,75,1.14,FO,2021-04-21 05:35:39,broken clouds
37,Rogers,36.3668,-95.5836,34.0,86,1,2.1,US,2021-04-21 05:35:41,clear sky
38,Sulangan,11.1373,123.7228,84.52,72,100,9.22,PH,2021-04-21 05:35:41,overcast clouds
39,Chokurdakh,70.6333,147.9167,27.21,90,100,4.43,RU,2021-04-21 05:35:42,overcast clouds
40,High Level,58.5169,-117.136,41.0,65,1,5.5,CA,2021-04-21 05:35:42,clear sky
41,Hermanus,-34.4187,19.2345,60.01,92,100,5.99,ZA,2021-04-21 05:35:43,overcast clouds
42,Cape Town,-33.9258,18.4232,55.4,94,0,2.3,ZA,2021-04-21 05:34:12,clear sky
43,Port Alfred,-33.5906,26.891,68.34,76,68,8.48,ZA,2021-04-21 05:35:44,broken clouds
44,Lompoc,34.6391,-120.4579,51.8,76,93,10.36,US,2021-04-21 05:35:44,overcast clouds
45,Bairiki,1.3292,172.9752,84.2,79,40,13.8,KI,2021-04-21 05:35:45,light rain
46,Porto Walter,-8.2686,-72.7439,71.04,99,98,2.46,BR,2021-04-21 05:35:45,overcast clouds
47,Butaritari,3.0707,172.7902,81.68,79,48,19.46,KI,2021-04-21 05:35:46,scattered clouds
48,Atuona,-9.8,-139.0333,80.22,78,26,20.94,PF,2021-04-21 05:35:46,light rain
49,Guerrero Negro,27.9769,-114.0611,58.68,85,19,13.65,MX,2021-04-21 05:35:47,few clouds
50,Morganton,35.7454,-81.6848,54.0,82,1,2.77,US,2021-04-21 05:35:47,clear sky
51,Georgetown,5.4112,100.3354,89.6,66,20,8.05,MY,2021-04-21 05:35:48,few clouds
52,Paita,-5.0892,-81.1144,70.39,77,54,13.4,PE,2021-04-21 05:35:48,broken clouds
53,Rio Rancho,35.2334,-106.6645,48.99,37,99,1.99,US,2021-04-21 05:35:49,overcast clouds
54,Tiksi,71.6872,128.8694,16.21,91,100,12.91,RU,2021-04-21 05:35:50,light snow
55,Patacamaya,-17.2333,-67.9167,43.95,78,6,5.77,BO,2021-04-21 05:35:50,clear sky
56,Hornepayne,49.2138,-84.7705,15.37,96,100,2.01,CA,2021-04-21 05:35:51,overcast clouds
57,Moscow,55.7522,37.6156,37.0,93,75,4.47,RU,2021-04-21 05:33:46,snow
58,Faanui,-16.4833,-151.75,81.97,73,92,11.88,PF,2021-04-21 05:35:51,overcast clouds
59,Tuktoyaktuk,69.4541,-133.0374,14.0,79,90,19.57,CA,2021-04-21 05:35:52,snow
60,Ribeira Grande,38.5167,-28.7,62.24,91,100,13.69,PT,2021-04-21 05:35:52,overcast clouds
61,Castro,-24.7911,-50.0119,52.99,96,45,6.26,BR,2021-04-21 05:35:53,scattered clouds
62,Puerto Ayora,-0.7393,-90.3518,75.0,98,96,1.99,EC,2021-04-21 05:35:53,overcast clouds
63,Kruisfontein,-34.0033,24.7314,63.59,75,100,1.9,ZA,2021-04-21 05:35:54,overcast clouds
64,Soddy-Daisy,35.2359,-85.1908,53.01,55,7,5.75,US,2021-04-21 05:35:54,clear sky
65,Hudiksvall,61.729,17.1036,45.3,56,69,4.85,SE,2021-04-21 05:35:55,broken clouds
66,Nuristan,35.3,70.8333,34.52,65,13,6.98,AF,2021-04-21 05:35:55,few clouds
67,Tambopata,-12.7333,-69.1833,72.88,95,87,0.89,PE,2021-04-21 05:35:56,light rain
68,Coquimbo,-29.9533,-71.3436,59.0,72,75,4.61,CL,2021-04-21 05:35:56,broken clouds
69,Sur,22.5667,59.5289,91.04,33,0,7.14,OM,2021-04-21 05:35:57,clear sky
70,Avarua,-21.2078,-159.775,75.2,83,90,8.05,CK,2021-04-21 05:35:58,light rain
71,Grindavik,63.8424,-22.4338,39.2,87,75,6.91,IS,2021-04-21 05:35:59,broken clouds
72,Brigantine,39.4101,-74.3646,55.4,62,1,11.5,US,2021-04-21 05:35:59,clear sky
73,Mount Gambier,-37.8333,140.7667,51.8,87,75,11.5,AU,2021-04-21 05:35:59,broken clouds
74,San Policarpo,12.1791,125.5072,87.21,64,96,8.57,PH,2021-04-21 05:36:00,overcast clouds
75,Shakawe,-18.3667,21.85,60.31,41,0,5.79,BW,2021-04-21 05:36:00,clear sky
76,Oktyabrskiy,54.4815,53.471,45.48,32,97,16.73,RU,2021-04-21 05:36:01,overcast clouds
77,Fare,-16.7,-151.0167,81.99,74,95,14.34,PF,2021-04-21 05:36:02,overcast clouds
78,New Norfolk,-42.7826,147.0587,55.99,58,50,7.0,AU,2021-04-21 05:36:02,scattered clouds
79,Airai,-8.9266,125.4092,69.98,70,96,2.01,TL,2021-04-21 05:36:03,overcast clouds
80,Lewiston,44.1003,-70.2148,44.01,81,90,3.44,US,2021-04-21 05:36:03,overcast clouds
81,Cidreira,-30.1811,-50.2056,69.98,76,53,15.7,BR,2021-04-21 05:36:03,broken clouds
82,Saint-Philippe,-21.3585,55.7679,80.6,78,90,13.8,RE,2021-04-21 05:36:04,light rain
83,Port Augusta,-32.5,137.7667,66.99,48,90,5.75,AU,2021-04-21 05:36:04,overcast clouds
84,Hanmer Springs,-42.5167,172.8167,52.07,71,55,2.28,NZ,2021-04-21 05:36:05,broken clouds
85,Jamestown,42.097,-79.2353,34.0,93,90,6.91,US,2021-04-21 05:36:05,light snow
86,Bluff,-46.6,168.3333,48.0,95,100,8.99,NZ,2021-04-21 05:36:06,overcast clouds
87,Katsuura,35.1333,140.3,75.0,49,20,13.8,JP,2021-04-21 05:36:06,few clouds
88,Novyy Urengoy,66.0833,76.6333,19.53,88,91,10.18,RU,2021-04-21 05:36:07,overcast clouds
89,Tasiilaq,65.6145,-37.6368,21.2,73,75,1.14,GL,2021-04-21 05:36:07,broken clouds
90,Yellowknife,62.456,-114.3525,39.2,60,20,10.36,CA,2021-04-21 05:36:08,few clouds
91,San Patricio,28.017,-97.5169,64.0,94,20,11.5,US,2021-04-21 05:36:08,few clouds
92,Ocean City,39.2776,-74.5746,55.4,62,1,11.5,US,2021-04-21 05:35:19,clear sky
93,Buala,-8.145,159.5921,84.49,73,41,3.83,SB,2021-04-21 05:36:09,light rain
94,Sosua,19.7667,-70.5167,73.99,94,20,7.16,DO,2021-04-21 05:36:10,few clouds
95,Los Llanos De Aridane,28.6585,-17.9182,66.2,68,90,9.22,ES,2021-04-21 05:36:10,overcast clouds
96,Mao,39.8885,4.2658,53.6,94,20,8.05,ES,2021-04-21 05:36:11,few clouds
97,Hami,42.8,93.45,78.46,12,60,3.62,CN,2021-04-21 05:36:11,broken clouds
98,La Ronge,55.1001,-105.2842,39.2,41,55,3.44,CA,2021-04-21 05:36:12,broken clouds
99,Khatanga,71.9667,102.5,10.74,86,100,7.92,RU,2021-04-21 05:36:12,overcast clouds
100,Ruteng,-8.6136,120.4721,70.39,67,30,0.49,ID,2021-04-21 05:36:13,scattered clouds
101,Kangaatsiaq,68.3065,-53.4641,13.87,82,12,11.01,GL,2021-04-21 05:36:14,few clouds
102,Galbshtadt,53.2264,78.9845,35.33,66,97,14.47,RU,2021-04-21 05:36:14,overcast clouds
103,Vallenar,-28.5708,-70.7581,54.68,79,0,2.48,CL,2021-04-21 05:36:15,clear sky
104,Brae,60.3964,-1.353,39.2,60,20,12.66,GB,2021-04-21 05:33:48,few clouds
105,Saldanha,-33.0117,17.9442,55.4,82,100,1.03,ZA,2021-04-21 05:36:15,overcast clouds
106,Nueve De Julio,-35.4444,-60.8831,61.0,92,2,4.0,AR,2021-04-21 05:36:16,clear sky
107,Menongue,-14.6585,17.691,60.04,68,2,4.85,AO,2021-04-21 05:36:16,clear sky
108,Surt,31.2089,16.5887,60.71,58,2,15.28,LY,2021-04-21 05:36:17,clear sky
109,Ahipara,-35.1667,173.1667,63.14,86,29,12.57,NZ,2021-04-21 05:36:17,scattered clouds
110,Narsaq,60.9167,-46.05,46.4,34,75,19.57,GL,2021-04-21 05:36:18,broken clouds
111,Baruun-Urt,46.6806,113.2792,75.2,11,100,21.43,MN,2021-04-21 05:36:18,overcast clouds
112,Flin Flon,54.7682,-101.865,27.3,81,75,5.39,CA,2021-04-21 05:36:19,broken clouds
113,Kavieng,-2.5744,150.7967,83.32,74,94,12.24,PG,2021-04-21 05:36:19,light rain
114,Masunga,-20.6246,27.4488,46.4,93,20,1.14,BW,2021-04-21 05:36:20,few clouds
115,Ilulissat,69.2167,-51.1,12.2,57,11,2.3,GL,2021-04-21 05:36:20,few clouds
116,Acacoyagua,15.35,-92.65,76.64,74,93,2.21,MX,2021-04-21 05:36:21,overcast clouds
117,Qaanaaq,77.484,-69.3632,1.04,74,100,10.13,GL,2021-04-21 05:36:21,overcast clouds
118,Clyde River,70.4692,-68.5914,-4.0,84,90,4.61,CA,2021-04-21 05:36:22,overcast clouds
119,Camacupa,-12.0167,17.4833,59.76,77,17,3.38,AO,2021-04-21 05:36:22,few clouds
120,Hilo,19.7297,-155.09,75.2,69,75,4.61,US,2021-04-21 05:31:49,broken clouds
121,Marzuq,14.4,46.4667,82.33,21,18,2.86,YE,2021-04-21 05:36:23,few clouds
122,Kokopo,-4.352,152.2633,82.67,79,96,6.06,PG,2021-04-21 05:36:24,moderate rain
123,Deder,9.3167,41.45,67.48,49,83,5.48,ET,2021-04-21 05:36:24,broken clouds
124,Hauterive,46.0901,3.4459,48.2,93,75,3.44,FR,2021-04-21 05:36:25,broken clouds
125,Koidu,8.4167,-10.8333,74.07,98,100,1.36,SL,2021-04-21 05:36:25,overcast clouds
126,Tooele,40.5308,-112.2983,45.0,65,40,4.61,US,2021-04-21 05:36:26,scattered clouds
127,Sarkand,45.41,79.9186,35.06,87,100,8.55,KZ,2021-04-21 05:36:26,light snow
128,Isangel,-19.55,169.2667,84.2,79,75,5.75,VU,2021-04-21 05:36:27,broken clouds
129,Port-Gentil,-0.7193,8.7815,78.8,100,40,2.3,GA,2021-04-21 05:36:27,light rain
130,Vysokogornyy,50.1167,139.15,36.84,88,48,5.53,RU,2021-04-21 05:36:28,scattered clouds
131,Raga,8.4596,25.678,80.91,57,100,9.82,SS,2021-04-21 05:36:28,overcast clouds
132,Lata,40.1629,-8.3327,57.0,93,100,0.89,PT,2021-04-21 05:36:29,overcast clouds
133,Mizan Teferi,6.9833,35.5833,70.63,64,100,1.99,ET,2021-04-21 05:36:29,overcast clouds
134,Kodiak,57.79,-152.4072,42.8,81,90,9.22,US,2021-04-21 05:33:15,overcast clouds
135,Arraial Do Cabo,-22.9661,-42.0278,73.29,82,54,30.2,BR,2021-04-21 05:33:29,broken clouds
136,Porto Novo,6.4965,2.6036,82.4,83,40,9.22,BJ,2021-04-21 05:36:30,scattered clouds
137,Dikson,73.5069,80.5464,18.81,92,100,21.5,RU,2021-04-21 05:36:31,overcast clouds
138,Tateyama,34.9833,139.8667,71.01,52,20,5.75,JP,2021-04-21 05:36:31,few clouds
139,Bambous Virieux,-20.3428,57.7575,82.4,78,75,11.5,MU,2021-04-21 05:36:32,light rain
140,Nikolskoye,59.7035,30.7861,42.01,65,0,2.24,RU,2021-04-21 05:36:32,clear sky
141,Volsk,52.0333,47.3833,43.18,74,100,20.4,RU,2021-04-21 05:36:32,overcast clouds
142,Torbay,47.6666,-52.7314,36.0,100,90,13.8,CA,2021-04-21 05:36:33,light intensity drizzle
143,East London,-33.0153,27.9116,57.2,100,20,2.3,ZA,2021-04-21 05:35:01,few clouds
144,Pevek,69.7008,170.3133,31.06,71,3,19.35,RU,2021-04-21 05:36:34,clear sky
145,Boden,65.8252,21.6886,37.4,81,0,8.05,SE,2021-04-21 05:36:35,clear sky
146,Talnakh,69.4865,88.3972,8.78,81,100,2.86,RU,2021-04-21 05:36:36,overcast clouds
147,Hay River,60.8156,-115.7999,35.6,69,93,1.14,CA,2021-04-21 05:36:37,overcast clouds
148,Hobart,-42.8794,147.3294,57.2,38,0,19.57,AU,2021-04-21 05:31:52,clear sky
149,Broken Hill,-31.95,141.4333,64.4,29,0,5.75,AU,2021-04-21 05:36:38,clear sky
150,Mar Del Plata,-38.0023,-57.5575,68.0,77,0,13.8,AR,2021-04-21 05:34:31,clear sky
151,Tulun,54.5611,100.5792,33.3,28,58,10.22,RU,2021-04-21 05:36:39,broken clouds
152,Itarema,-2.9248,-39.9167,75.18,88,81,1.03,BR,2021-04-21 05:36:39,broken clouds
153,Orillia,44.6087,-79.4207,32.0,69,100,8.05,CA,2021-04-21 05:33:17,overcast clouds
154,Taldan,53.6667,124.8,56.3,36,79,7.67,RU,2021-04-21 05:36:40,broken clouds
155,Soyo,-6.1349,12.3689,78.84,85,97,4.14,AO,2021-04-21 05:36:41,overcast clouds
156,Mozhga,56.4447,52.2276,45.28,36,100,15.39,RU,2021-04-21 05:35:19,overcast clouds
157,Hofn,64.2539,-15.2082,39.22,43,53,4.07,IS,2021-04-21 05:36:42,broken clouds
158,Waddan,29.1614,16.139,62.6,34,100,16.69,LY,2021-04-21 05:36:43,overcast clouds
159,Sao Filipe,14.8961,-24.4956,71.87,73,99,12.17,CV,2021-04-21 05:36:43,overcast clouds
160,Constitucion,-35.3333,-72.4167,57.92,85,71,14.23,CL,2021-04-21 05:36:44,broken clouds
161,Aksarka,66.5606,67.7975,30.87,99,89,10.25,RU,2021-04-21 05:36:44,overcast clouds
162,Berlevag,70.8578,29.0864,41.0,60,0,26.46,NO,2021-04-21 05:36:45,clear sky
163,Kaputa,-8.4689,29.6619,69.31,83,99,6.73,ZM,2021-04-21 05:36:45,overcast clouds
164,Half Moon Bay,37.4636,-122.4286,53.01,87,90,10.36,US,2021-04-21 05:36:46,mist
165,Balkhash,46.844,74.9804,28.4,54,0,22.37,KZ,2021-04-21 05:36:47,clear sky
166,Yulara,-25.2406,130.9889,80.6,16,18,8.05,AU,2021-04-21 05:36:47,few clouds
167,Ponta Do Sol,32.6667,-17.1,57.0,69,57,5.01,PT,2021-04-21 05:36:48,broken clouds
168,San Cristobal,7.7669,-72.225,69.24,64,51,1.72,VE,2021-04-21 05:36:48,broken clouds
169,Barrow,71.2906,-156.7887,17.6,79,75,6.91,US,2021-04-21 05:36:49,broken clouds
170,Yar-Sale,66.8333,70.8333,26.56,90,92,11.65,RU,2021-04-21 05:36:50,overcast clouds
171,Zhigansk,66.7697,123.3711,17.22,72,96,4.63,RU,2021-04-21 05:36:50,overcast clouds
172,Lorengau,-2.0226,147.2712,83.59,77,100,10.76,PG,2021-04-21 05:36:50,moderate rain
173,Aitape,-3.1374,142.3475,85.12,66,95,7.29,PG,2021-04-21 05:36:51,overcast clouds
174,Kismayo,-0.3582,42.5454,84.18,73,99,15.01,SO,2021-04-21 05:36:51,light rain
175,Porto De Moz,-1.7483,-52.2383,70.93,97,83,2.95,BR,2021-04-21 05:36:52,broken clouds
176,Nizhneangarsk,55.7833,109.55,29.34,51,93,9.64,RU,2021-04-21 05:36:53,overcast clouds
177,Fuyang,32.9,115.8167,59.43,91,100,3.91,CN,2021-04-21 05:36:53,overcast clouds
178,Augusto Correa,-1.0217,-46.635,72.37,97,97,0.51,BR,2021-04-21 05:36:54,overcast clouds
179,Bandundu,-3.3167,17.3667,73.24,92,100,3.27,CD,2021-04-21 05:36:54,overcast clouds
180,Smithers,54.7804,-127.1743,51.8,43,1,5.75,CA,2021-04-21 05:33:44,clear sky
181,Ilula,-7.6766,36.0366,64.4,88,75,4.76,TZ,2021-04-21 05:36:56,broken clouds
182,Codrington,-38.2667,141.9667,55.49,53,100,12.84,AU,2021-04-21 05:36:56,overcast clouds
183,Naze,28.3667,129.4833,75.2,57,40,14.97,JP,2021-04-21 05:36:57,scattered clouds
184,Vila Velha,-20.3297,-40.2925,75.99,94,20,5.32,BR,2021-04-21 05:36:57,few clouds
185,Thompson,55.7435,-97.8558,24.8,93,1,5.28,CA,2021-04-21 05:36:58,clear sky
186,Pisco,-13.7,-76.2167,66.2,82,1,1.14,PE,2021-04-21 05:36:58,mist
187,Merauke,-8.4667,140.3333,85.89,65,100,6.35,ID,2021-04-21 05:36:59,overcast clouds
188,Palana,59.1167,159.9667,31.48,92,100,5.53,RU,2021-04-21 05:36:59,overcast clouds
189,Mizdah,31.4451,12.9801,57.96,42,7,7.83,LY,2021-04-21 05:37:00,clear sky
190,Saint Anthony,45.0205,-93.218,32.0,55,1,3.44,US,2021-04-21 05:37:00,clear sky
191,Issaquah,47.5301,-122.0326,57.2,51,1,4.61,US,2021-04-21 05:34:24,clear sky
192,Souillac,-20.5167,57.5167,82.4,78,75,11.5,MU,2021-04-21 05:37:01,light rain
193,Alofi,-19.0595,-169.9187,80.6,89,25,8.05,NU,2021-04-21 05:37:01,light rain
194,Tigil,57.8,158.6667,36.95,74,100,17.6,RU,2021-04-21 05:37:02,overcast clouds
195,Vanimo,-2.6741,141.3028,82.62,75,98,6.91,PG,2021-04-21 05:37:02,overcast clouds
196,Poum,-20.2333,164.0167,78.69,78,35,7.05,NC,2021-04-21 05:37:03,scattered clouds
197,San Jeronimo,-11.9472,-75.2829,48.43,88,100,0.87,PE,2021-04-21 05:37:03,overcast clouds
198,Loncoche,-39.3667,-72.6333,51.8,100,90,2.3,CL,2021-04-21 05:37:04,moderate rain
199,Marawi,7.9986,124.2928,84.0,78,94,8.01,PH,2021-04-21 05:37:04,overcast clouds
200,Turayf,31.6725,38.6637,75.2,41,0,11.5,SA,2021-04-21 05:37:05,clear sky
201,Buluang,13.3068,123.3425,85.05,72,94,9.62,PH,2021-04-21 05:37:05,overcast clouds
202,Vaitape,-16.5167,-151.75,82.0,73,92,11.79,PF,2021-04-21 05:37:06,overcast clouds
203,Marovoay,-16.1,46.6333,80.6,65,40,9.22,MG,2021-04-21 05:37:06,scattered clouds
204,Dawson Creek,55.7666,-120.2362,51.8,32,1,5.75,CA,2021-04-21 05:37:07,clear sky
205,Otjimbingwe,-22.35,16.1333,66.81,33,9,8.1,NA,2021-04-21 05:37:08,clear sky
206,Ancud,-41.8697,-73.8203,46.99,100,90,8.9,CL,2021-04-21 05:37:08,fog
207,Olafsvik,64.8945,-23.7142,40.06,86,100,10.96,IS,2021-04-21 05:37:09,overcast clouds
208,Kahta,37.7855,38.6237,66.2,55,40,3.44,TR,2021-04-21 05:37:09,scattered clouds
209,Norman Wells,65.282,-126.8329,23.0,93,90,20.71,CA,2021-04-21 05:37:09,light snow
210,Caohai,26.8661,104.2841,71.22,30,34,5.93,CN,2021-04-21 05:37:10,scattered clouds
211,Port Hardy,50.6996,-127.4199,48.2,93,20,3.44,CA,2021-04-21 05:37:11,few clouds
212,Saint George,37.1041,-113.5841,69.8,14,1,11.5,US,2021-04-21 05:36:59,clear sky
213,Carnarvon,-24.8667,113.6333,84.2,51,30,9.22,AU,2021-04-21 05:37:11,scattered clouds
214,Nchelenge,-9.3451,28.734,68.7,83,100,3.27,ZM,2021-04-21 05:37:12,overcast clouds
215,Kaitangata,-46.2817,169.8464,55.0,86,68,8.01,NZ,2021-04-21 05:37:12,broken clouds
216,Kununurra,-15.7667,128.7333,95.0,24,75,8.05,AU,2021-04-21 05:37:13,broken clouds
217,Tuy Hoa,13.0833,109.3,86.65,67,79,9.57,VN,2021-04-21 05:37:13,broken clouds
218,Ndele,8.4109,20.6473,77.95,68,100,8.43,CF,2021-04-21 05:37:14,overcast clouds
219,Aksha,50.2814,113.2867,75.0,14,0,11.68,RU,2021-04-21 05:37:15,clear sky
220,Ceres,37.5949,-120.9577,55.4,62,1,5.75,US,2021-04-21 05:36:45,clear sky
221,Bethanien,-26.502,17.1583,67.55,26,14,7.74,NA,2021-04-21 05:37:15,few clouds
222,Polunochnoye,60.8697,60.4153,50.04,47,4,1.81,RU,2021-04-21 05:37:16,clear sky
223,Hearst,49.6835,-83.6665,3.2,85,100,3.44,CA,2021-04-21 05:37:16,overcast clouds
224,Sitka,57.0531,-135.33,44.6,76,90,13.8,US,2021-04-21 05:37:17,overcast clouds
225,Butembo,0.15,29.2833,63.59,81,100,1.14,CD,2021-04-21 05:37:17,overcast clouds
226,Tiarei,-17.5333,-149.3333,78.8,78,75,8.05,PF,2021-04-21 05:37:18,broken clouds
227,Maldonado,-34.6667,-54.9167,64.4,94,40,9.22,UY,2021-04-21 05:37:18,scattered clouds
228,Nova Soure,-11.2333,-38.4833,72.68,94,88,2.95,BR,2021-04-21 05:37:19,moderate rain
229,Lamu,-2.2717,40.902,81.84,77,86,15.55,KE,2021-04-21 05:37:19,light rain
230,Severo-Kurilsk,50.6789,156.125,34.86,94,100,22.68,RU,2021-04-21 05:37:20,overcast clouds
231,El Dorado,38.7666,-120.5177,48.99,80,4,5.57,US,2021-04-21 05:35:09,clear sky
232,Easley,34.8298,-82.6015,57.99,100,40,2.8,US,2021-04-21 05:37:21,scattered clouds
233,Yenagoa,4.9247,6.2642,77.9,86,61,2.8,NG,2021-04-21 05:37:21,broken clouds
234,Fuzhou,26.0614,119.3061,77.0,61,20,22.37,CN,2021-04-21 05:37:22,few clouds
235,Fukue,32.6881,128.8419,71.6,49,75,8.05,JP,2021-04-21 05:37:22,broken clouds
236,Cockburn Town,21.4612,-71.1419,77.88,79,54,21.52,TC,2021-04-21 05:36:28,broken clouds
237,Lasa,46.6166,10.7002,44.01,80,0,4.61,IT,2021-04-21 05:37:23,clear sky
238,Shitkino,56.3703,98.3543,29.71,59,100,10.54,RU,2021-04-21 05:37:24,overcast clouds
239,Vila Franca Do Campo,37.7167,-25.4333,60.8,94,75,10.36,PT,2021-04-21 05:37:25,broken clouds
240,Algiers,36.7525,3.042,51.8,82,0,3.44,DZ,2021-04-21 05:34:14,clear sky
241,Srednekolymsk,67.45,153.6833,36.32,95,14,11.14,RU,2021-04-21 05:37:27,few clouds
242,Beringovskiy,63.05,179.3167,25.02,86,67,1.92,RU,2021-04-21 05:37:27,broken clouds
243,Mawlaik,23.6333,94.4167,109.4,8,0,1.03,MM,2021-04-21 05:37:28,clear sky
244,Adrar,20.5022,-10.0711,73.11,13,14,5.61,MR,2021-04-21 05:37:28,few clouds
245,Dingle,10.9995,122.6711,91.35,49,96,15.26,PH,2021-04-21 05:37:29,moderate rain
246,Ketchikan,55.3422,-131.6461,51.8,66,1,10.36,US,2021-04-21 05:37:29,clear sky
247,Nuevo Casas Grandes,30.4167,-107.9167,62.56,15,66,5.91,MX,2021-04-21 05:37:30,broken clouds
248,Kemijarvi,66.7131,27.4306,39.38,62,35,9.8,FI,2021-04-21 05:37:30,scattered clouds
249,Abu Samrah,35.3029,37.1841,68.74,35,5,12.46,SY,2021-04-21 05:37:31,clear sky
250,Mehamn,71.0357,27.8492,41.0,60,0,26.46,NO,2021-04-21 05:37:31,clear sky
251,Chemal,51.4111,86.005,35.85,42,14,4.59,RU,2021-04-21 05:37:33,few clouds
252,Sao Bernardo,-3.3614,-42.4178,71.69,97,89,1.72,BR,2021-04-21 05:37:33,overcast clouds
253,Homa Bay,-0.5273,34.4571,68.0,88,75,3.44,KE,2021-04-21 05:37:34,broken clouds
254,Mugur-Aksy,50.35,90.5,25.99,62,100,6.11,RU,2021-04-21 05:37:34,overcast clouds
255,Gillette,44.2911,-105.5022,19.4,93,90,3.44,US,2021-04-21 05:37:35,overcast clouds
256,Dustlik,40.5247,68.0358,58.98,48,66,7.54,UZ,2021-04-21 05:37:36,broken clouds
257,Vagur,61.4732,-6.8119,41.47,61,39,15.97,FO,2021-04-21 05:37:37,scattered clouds
258,Paralimni,35.0375,33.9833,66.2,39,0,3.44,CY,2021-04-21 05:37:37,clear sky
259,Fort Frances,48.5999,-93.4003,28.4,64,90,4.61,CA,2021-04-21 05:37:38,overcast clouds
260,Ostrovnoy,68.0531,39.5131,38.77,72,4,18.07,RU,2021-04-21 05:37:38,clear sky
261,Te Anau,-45.4167,167.7167,53.46,85,87,3.98,NZ,2021-04-21 05:37:39,overcast clouds
262,Nizhnevartovsk,60.9344,76.5531,24.8,63,0,8.95,RU,2021-04-21 05:37:40,clear sky
263,Meadow Lake,34.8014,-106.5436,46.99,36,75,32.21,US,2021-04-21 05:37:40,broken clouds
